item,count,mean_Openness,mean_Conscientiousness,mean_Extraversion,mean_Agreeableness,mean_Neuroticism
twighlight,10,0.7075,0.65,0.6299999999999999,0.7825,0.6925
drama,50,0.779,0.6025,0.591,0.7124999999999999,0.6795000000000002
if tomorrow comes,9,0.8638888888888889,0.625,0.5694444444444444,0.7999999999999999,0.6499999999999999
bfg,19,0.7513157894736843,0.6723684210526315,0.6013157894736841,0.7710526315789474,0.6276315789473683
wala,18,0.7444444444444444,0.6625,0.6361111111111111,0.7124999999999999,0.6374999999999998
university series ,14,0.8035714285714286,0.6017857142857143,0.6178571428571428,0.7321428571428571,0.7071428571428572
selfish gene,17,0.8441176470588234,0.7147058823529411,0.5058823529411764,0.6808823529411765,0.6147058823529411
witch hat atelier,7,0.8821428571428571,0.5928571428571429,0.45357142857142857,0.7928571428571428,0.8071428571428572
windbreaker,9,0.7749999999999999,0.6138888888888888,0.6638888888888889,0.7416666666666666,0.7555555555555555
born a crime by trevor noah,8,0.828125,0.6375,0.634375,0.81875,0.609375
little mushroom,11,0.7704545454545454,0.48181818181818187,0.5477272727272727,0.6318181818181817,0.743181818181818
aroma karsa,7,0.7607142857142858,0.5678571428571428,0.6464285714285715,0.6714285714285714,0.6821428571428572
deadpool,13,0.7442307692307691,0.5923076923076924,0.6730769230769231,0.6653846153846152,0.7192307692307692
leviathan wakes,10,0.805,0.6199999999999999,0.615,0.72,0.5725
black beauty ,8,0.621875,0.66875,0.571875,0.6312500000000001,0.578125
life,2426,0.8204348722176422,0.6645403957131081,0.6382007419620775,0.7340993404781533,0.6398083264633142
the atomic habit,19,0.8342105263157894,0.7631578947368421,0.6671052631578948,0.7671052631578947,0.5723684210526315
some people need killing,8,0.846875,0.7593749999999999,0.640625,0.7874999999999999,0.6375
almanack of naval ravikant,32,0.8101562499999999,0.7015625,0.6296875,0.71328125,0.5296875
mythos,14,0.8464285714285714,0.5892857142857143,0.5553571428571428,0.725,0.682142857142857
psalms,10,0.8550000000000001,0.6425,0.6874999999999999,0.745,0.61
wintergirls,9,0.7722222222222223,0.6194444444444444,0.6388888888888888,0.7972222222222222,0.8
the obsession,13,0.7942307692307692,0.6557692307692307,0.6115384615384616,0.7538461538461539,0.7596153846153846
women,677,0.8095642540620385,0.6663958641063515,0.6401033973412112,0.7545790251107829,0.6438700147710487
scarred,11,0.7590909090909093,0.5886363636363636,0.5886363636363636,0.7068181818181819,0.6840909090909091
greenlight,60,0.7837500000000001,0.695,0.6804166666666666,0.7254166666666666,0.6179166666666668
the immortals of meluha,10,0.89,0.6375,0.6925,0.8100000000000002,0.6
adult children of emotionally immature parents ,7,0.9071428571428571,0.7607142857142858,0.5642857142857143,0.7785714285714285,0.7285714285714285
clockwork orange,23,0.8413043478260869,0.6358695652173914,0.6173913043478262,0.6326086956521738,0.7065217391304346
dreamland,14,0.7410714285714287,0.6446428571428571,0.6767857142857142,0.7464285714285713,0.6500000000000001
light novel,38,0.7710526315789474,0.575,0.5249999999999999,0.667763157894737,0.6565789473684209
la passe miroir ,10,0.8549999999999999,0.5999999999999999,0.545,0.775,0.7024999999999999
 rules of power ,8,0.803125,0.796875,0.696875,0.7562500000000001,0.5375000000000001
land of stories ,15,0.8066666666666666,0.5583333333333333,0.6366666666666666,0.7283333333333334,0.6833333333333335
a dolls house,5,0.645,0.6799999999999999,0.705,0.63,0.5
matthew perry,32,0.76796875,0.6445312499999999,0.6539062499999999,0.79296875,0.70625
getting to yes,9,0.7805555555555554,0.7027777777777778,0.6444444444444445,0.7527777777777778,0.5833333333333334
romcom,11,0.8022727272727272,0.6704545454545454,0.6931818181818182,0.7477272727272727,0.6409090909090909
deep work ,20,0.79125,0.70875,0.6100000000000001,0.69875,0.6137500000000001
fruits basket,8,0.7437499999999999,0.5687500000000001,0.48437500000000006,0.78125,0.80625
la biblia,13,0.7961538461538462,0.6749999999999999,0.6557692307692308,0.7480769230769231,0.551923076923077
how to know people,7,0.835714285714286,0.7071428571428572,0.7357142857142858,0.775,0.4928571428571429
king haidar,7,0.8357142857142856,0.6428571428571429,0.5857142857142856,0.7285714285714285,0.7428571428571428
house of hollow,9,0.8361111111111111,0.6555555555555554,0.5277777777777778,0.7749999999999999,0.7583333333333334
nirnama,9,0.8083333333333332,0.6361111111111111,0.5611111111111112,0.7361111111111112,0.588888888888889
vers la beauté david foenkinos,4,0.8875,0.60625,0.5687499999999999,0.8062499999999999,0.75625
bonjour tristesse,18,0.8458333333333333,0.5222222222222223,0.6111111111111112,0.6916666666666667,0.7611111111111111
rindu,25,0.8009999999999999,0.676,0.599,0.728,0.6879999999999998
shadow and bones,10,0.8549999999999999,0.6224999999999999,0.5549999999999999,0.7,0.6875
breakfast at tiffanys,1,0.7999999999999999,0.5499999999999999,0.5750000000000001,0.6999999999999998,0.8999999999999999
the palace of illusions,11,0.8772727272727273,0.7090909090909091,0.6590909090909091,0.7272727272727272,0.6363636363636364
chain of gold,8,0.7625,0.653125,0.49374999999999997,0.778125,0.68125
the wishing game,9,0.7555555555555555,0.6666666666666667,0.6250000000000001,0.7055555555555555,0.6416666666666666
pulang by tere liye,8,0.7531249999999999,0.65,0.553125,0.690625,0.646875
heroes of olympus ,22,0.8045454545454546,0.6147727272727272,0.6375000000000001,0.7329545454545454,0.7159090909090909
spyxfamily,8,0.7718750000000001,0.6375,0.5125,0.74375,0.6906249999999999
just once,8,0.56875,0.65,0.6343750000000001,0.8,0.6312500000000001
atlas six,23,0.8152173913043478,0.5967391304347827,0.592391304347826,0.7423913043478261,0.7108695652173912
conversation with god,7,0.8821428571428571,0.6678571428571427,0.6,0.75,0.5392857142857144
zero to one ,14,0.8535714285714285,0.7357142857142858,0.675,0.7553571428571428,0.5428571428571428
noone,10,0.6849999999999999,0.64,0.6325000000000001,0.78,0.6599999999999999
lou,315,0.847936507936508,0.619920634920635,0.6171428571428572,0.7319841269841271,0.6828571428571427
my husband is a mafia boss,8,0.834375,0.746875,0.7625,0.8187499999999999,0.6375
zodiac academy ,11,0.7795454545454547,0.6204545454545455,0.5772727272727273,0.6931818181818182,0.6636363636363636
the hunger games series,10,0.7375,0.6249999999999999,0.625,0.7674999999999998,0.7425
immortals of meluha,18,0.8652777777777778,0.6430555555555555,0.686111111111111,0.7611111111111111,0.5874999999999999
i want to die but i want to eat tteobokki,8,0.790625,0.6312500000000001,0.484375,0.7281249999999999,0.8374999999999999
dry,27,0.8074074074074074,0.6333333333333334,0.6712962962962964,0.7120370370370369,0.6722222222222222
a night divided,8,0.740625,0.7062499999999999,0.740625,0.784375,0.690625
earth series by tere liye,7,0.8464285714285714,0.5785714285714285,0.5750000000000001,0.7214285714285714,0.7678571428571429
red white royal blue,8,0.78125,0.578125,0.553125,0.7,0.7093749999999999
mere christianity by cs lewis,3,0.8666666666666666,0.6499999999999999,0.5666666666666665,0.7916666666666666,0.625
the cruel prince by holly black,8,0.79375,0.64375,0.66875,0.778125,0.771875
finance,42,0.7869047619047619,0.7511904761904761,0.6595238095238094,0.7226190476190476,0.5785714285714286
last kids on earth,24,0.6958333333333333,0.5635416666666667,0.6760416666666668,0.6989583333333332,0.7124999999999999
about life,18,0.7597222222222223,0.6805555555555556,0.673611111111111,0.7736111111111111,0.6666666666666665
 boy kisses,90,0.7319444444444444,0.6236111111111111,0.6333333333333333,0.7791666666666667,0.7266666666666666
it starts with us by colleen hoover,9,0.7888888888888888,0.6833333333333333,0.5916666666666667,0.8305555555555555,0.7583333333333333
between shades of grey,8,0.778125,0.709375,0.54375,0.66875,0.746875
an offer from a gentleman,10,0.8174999999999999,0.6199999999999999,0.53,0.76,0.7924999999999999
a novel,70,0.8025000000000001,0.612857142857143,0.5792857142857143,0.735,0.6792857142857143
the island of missing trees,11,0.8477272727272728,0.6659090909090909,0.690909090909091,0.7181818181818183,0.6318181818181818
the bfg,8,0.734375,0.65625,0.5812499999999999,0.7406250000000001,0.640625
stay true,8,0.875,0.71875,0.721875,0.696875,0.6749999999999999
nun ,11,0.6659090909090909,0.6931818181818182,0.6,0.775,0.5931818181818183
growth mindset,8,0.7562500000000001,0.7,0.628125,0.69375,0.596875
campus driver,17,0.725,0.6073529411764707,0.5823529411764706,0.7455882352941177,0.7661764705882353
ce que le jour doit à la nuit ,10,0.8699999999999999,0.5475,0.7350000000000001,0.7224999999999999,0.6975
cher connard,8,0.9125,0.49375,0.690625,0.734375,0.809375
the myth of normal ,10,0.8550000000000001,0.67,0.6775,0.7999999999999998,0.57
cleopatra and frankenstein,16,0.8875,0.6421875,0.6,0.7359375,0.7374999999999999
series of unfortunate events ,14,0.7553571428571428,0.6053571428571428,0.5767857142857142,0.6089285714285715,0.6875000000000001
rien,801,0.8009051186017477,0.6577091136079901,0.6399812734082397,0.7219413233458177,0.644350811485643
doglapan,11,0.7545454545454546,0.6772727272727272,0.6545454545454547,0.7090909090909091,0.6022727272727273
is it bad or good habits,8,0.75625,0.640625,0.45625,0.66875,0.7249999999999999
红楼梦,7,0.7142857142857143,0.6071428571428571,0.5607142857142857,0.7142857142857143,0.7357142857142858
trevor noah,46,0.8146739130434781,0.648913043478261,0.6516304347826087,0.7679347826086955,0.6603260869565217
self development ,15,0.8016666666666665,0.76,0.6766666666666669,0.745,0.5766666666666665
the subtle art of not giving a ,480,0.8184895833333333,0.6696354166666667,0.6478645833333334,0.7382291666666667,0.62296875
maybe someday ,14,0.7125,0.6624999999999999,0.7053571428571429,0.7946428571428571,0.675
orgueil et préjugés,12,0.8604166666666666,0.6166666666666667,0.5791666666666665,0.71875,0.7333333333333333
piranesi ,9,0.9305555555555554,0.5833333333333334,0.6083333333333333,0.713888888888889,0.65
absolu,32,0.7984374999999999,0.62890625,0.609375,0.7796875,0.6921875
what every body is saying,12,0.8562500000000001,0.6937500000000001,0.6708333333333334,0.7041666666666666,0.5729166666666669
lolita ,12,0.8604166666666666,0.5166666666666667,0.6708333333333334,0.6770833333333334,0.8333333333333334
horimiya,9,0.7722222222222221,0.5333333333333333,0.6111111111111112,0.75,0.6861111111111111
harry potter and the half blood prince ,7,0.7142857142857142,0.5392857142857143,0.5321428571428571,0.7142857142857143,0.6500000000000001
unbroken ,9,0.8083333333333332,0.5583333333333333,0.5972222222222222,0.7749999999999999,0.6166666666666667
serial bumi,10,0.7474999999999999,0.55,0.5824999999999999,0.73,0.7825
chop wood carry water,5,0.7100000000000001,0.7849999999999999,0.7549999999999999,0.85,0.5349999999999999
komet,15,0.8016666666666665,0.6483333333333333,0.5716666666666667,0.6449999999999999,0.6499999999999999
the law of human nature,15,0.8083333333333332,0.6933333333333332,0.6649999999999998,0.7650000000000001,0.55
how to get my husband on my side,9,0.7555555555555556,0.46111111111111114,0.5500000000000002,0.6416666666666667,0.7472222222222222
getting things done,10,0.8225,0.7474999999999999,0.6825,0.7050000000000001,0.6125
the call of the wild,9,0.8194444444444444,0.7,0.6361111111111112,0.7250000000000001,0.6111111111111112
ashes falling for the sky,11,0.7977272727272727,0.6340909090909091,0.5249999999999999,0.7477272727272727,0.7636363636363637
anatomic habits,8,0.740625,0.671875,0.65,0.7625,0.6906249999999999
crossover,25,0.7010000000000001,0.6920000000000001,0.6990000000000001,0.7580000000000001,0.595
the art of not giving a fuck ,7,0.8178571428571428,0.6392857142857142,0.7642857142857142,0.682142857142857,0.6892857142857143
prisoners of geography,13,0.8153846153846154,0.6711538461538461,0.6634615384615384,0.6961538461538462,0.6192307692307693
the final gambit,12,0.8270833333333333,0.7145833333333335,0.51875,0.7791666666666668,0.6583333333333333
sun tzu art of war,6,0.8583333333333334,0.8041666666666666,0.7749999999999999,0.6458333333333334,0.525
vampire academy,14,0.7821428571428571,0.6660714285714285,0.5767857142857142,0.7625,0.7053571428571427
the great gastby ,7,0.7392857142857142,0.6678571428571428,0.725,0.7749999999999998,0.6321428571428571
art of not giving a fuck,391,0.8136828644501278,0.6477621483375958,0.6326086956521738,0.7222506393861892,0.6386189258312021
 rules for life an antidote to chaos,3,0.8916666666666666,0.75,0.4749999999999999,0.6166666666666667,0.7166666666666667
little fires everywhere ,7,0.8142857142857143,0.7964285714285715,0.7107142857142856,0.8642857142857142,0.4928571428571429
one day ,18,0.8319444444444444,0.7111111111111111,0.663888888888889,0.7124999999999999,0.6124999999999999
never never ,13,0.75,0.6826923076923077,0.6499999999999999,0.7211538461538463,0.6423076923076922
a good girls guide to murder by holly jackson,6,0.7833333333333333,0.6791666666666666,0.7291666666666666,0.7624999999999998,0.7000000000000001
clockwork angel,8,0.7625,0.6343749999999999,0.46875,0.7093749999999999,0.715625
bonjour tristesse ,8,0.78125,0.5656249999999999,0.59375,0.6593749999999999,0.771875
septihan,8,0.7625,0.715625,0.6625,0.75,0.7906249999999999
storm of steel,7,0.9214285714285714,0.6892857142857143,0.6892857142857143,0.7750000000000001,0.6071428571428571
after series,10,0.645,0.7024999999999999,0.595,0.7775,0.7775
the fifth season,11,0.834090909090909,0.5909090909090908,0.5795454545454546,0.7113636363636364,0.6545454545454545
to all the boys ive loved before ,1,0.825,0.7249999999999999,0.575,0.8999999999999999,0.775
to the lighthouse,13,0.9173076923076924,0.6038461538461539,0.5769230769230769,0.6634615384615384,0.7749999999999998
predictably irrational,11,0.8,0.6022727272727274,0.5136363636363637,0.7136363636363637,0.6659090909090909
something,153,0.8174836601307188,0.642483660130719,0.6101307189542483,0.738562091503268,0.668954248366013
dunia shopie,8,0.775,0.6,0.5843750000000001,0.603125,0.6343750000000001
two can keep a secret,11,0.7068181818181819,0.6522727272727273,0.6909090909090909,0.7454545454545456,0.7272727272727272
story,1471,0.8204792658055745,0.6517675050985724,0.6160944935418083,0.7110299116247452,0.6573079537729436
self love,15,0.8366666666666666,0.6849999999999999,0.63,0.7866666666666667,0.6883333333333332
长安的荔枝,8,0.740625,0.6156250000000001,0.6312500000000001,0.7093750000000001,0.534375
bungou stray dogs,15,0.7783333333333332,0.5549999999999999,0.5399999999999999,0.6449999999999999,0.6866666666666666
night circus,38,0.8671052631578948,0.6059210526315788,0.6046052631578946,0.7164473684210527,0.6907894736842105
expanse,44,0.8375,0.6784090909090909,0.6295454545454546,0.7147727272727272,0.6124999999999999
freedom,87,0.8089080459770115,0.6784482758620689,0.6353448275862069,0.757183908045977,0.6238505747126437
murder on the orient express ,12,0.7729166666666666,0.6645833333333333,0.5208333333333334,0.58125,0.6666666666666666
pelukis jalanan,11,0.7772727272727272,0.7136363636363636,0.7045454545454546,0.8272727272727273,0.6227272727272728
james patterson,46,0.7652173913043478,0.6798913043478262,0.6597826086956521,0.8103260869565218,0.6217391304347826
the inbetween,2,0.95,0.6749999999999999,0.625,0.8999999999999999,0.7124999999999999
portrait of dorian gray,24,0.8583333333333334,0.6083333333333333,0.6572916666666667,0.65,0.6687499999999998
the plague,24,0.875,0.6218750000000001,0.5968749999999999,0.6208333333333333,0.69375
the ritual ,8,0.859375,0.6625000000000001,0.740625,0.7406250000000001,0.784375
slammed by colleen hoover,8,0.7718750000000001,0.6937500000000001,0.70625,0.7468750000000001,0.690625
ikigai the japanese secret to a long and happy life,2,0.8875,0.8875,0.6875,0.8124999999999999,0.38749999999999996
invincible ,17,0.7941176470588234,0.6588235294117648,0.6088235294117645,0.7235294117647059,0.5955882352941176
the cellar ,8,0.653125,0.64375,0.590625,0.746875,0.684375
romancing mister bridgerton,11,0.8409090909090909,0.6431818181818182,0.4727272727272727,0.8204545454545454,0.7045454545454546
reminders of him by colleen hoover,12,0.7645833333333334,0.7312500000000001,0.61875,0.8312499999999998,0.6750000000000002
the girls ive been,1,0.55,0.725,0.75,0.6000000000000001,0.825
fleabag,8,0.871875,0.6125,0.6375,0.746875,0.7
heart stopper ,9,0.8194444444444443,0.5777777777777778,0.6833333333333332,0.7638888888888888,0.6749999999999999
rich dad  poor dad,1,0.75,0.775,0.39999999999999997,0.8999999999999999,0.4250000000000001
play it as it lays,7,0.8964285714285715,0.55,0.6607142857142857,0.675,0.775
cannot recall,10,0.805,0.6625,0.655,0.755,0.655
the color of magic,7,0.9178571428571427,0.6035714285714286,0.575,0.7714285714285714,0.7035714285714284
extremely loud and incredibly close,7,0.85,0.6964285714285715,0.6178571428571428,0.75,0.6785714285714286
the kind worth killing,9,0.8916666666666665,0.6555555555555554,0.5444444444444445,0.7444444444444445,0.6027777777777777
everything i know about love by dolly alderton,8,0.84375,0.59375,0.628125,0.7437499999999999,0.775
a man called otto,8,0.796875,0.628125,0.6375,0.8374999999999999,0.71875
finding me,32,0.8374999999999999,0.7109375,0.62890625,0.8125,0.6320312499999999
joy luck club,17,0.7352941176470589,0.6279411764705882,0.6279411764705882,0.7544117647058823,0.6676470588235295
lottie brooks,13,0.7365384615384615,0.6230769230769232,0.7,0.7384615384615384,0.6038461538461538
the last letter,12,0.7583333333333334,0.65625,0.6333333333333332,0.7875000000000001,0.63125
too late ,21,0.7095238095238093,0.6916666666666667,0.625,0.7785714285714287,0.6892857142857143
killers of the flower moon ,8,0.81875,0.6249999999999999,0.575,0.7,0.6875
between two fires,9,0.875,0.5805555555555555,0.6000000000000001,0.7333333333333333,0.7916666666666666
pete the cat,10,0.6575,0.61,0.6475000000000001,0.67,0.645
le mage du kremlin,8,0.871875,0.646875,0.65,0.675,0.6781250000000001
shadowhunters,13,0.7807692307692309,0.6442307692307693,0.6576923076923078,0.7865384615384616,0.6634615384615384
front desk,10,0.6599999999999999,0.5650000000000001,0.5800000000000001,0.7,0.7175
will you love me,9,0.6694444444444445,0.6472222222222223,0.5944444444444444,0.7944444444444444,0.6972222222222222
paradise lost,9,0.8027777777777777,0.6555555555555554,0.5222222222222223,0.7,0.7222222222222221
man search for meaning,10,0.8425,0.6475000000000001,0.6225,0.7424999999999999,0.6099999999999999
bumi by tere liye,11,0.825,0.6272727272727273,0.5886363636363636,0.6772727272727272,0.7227272727272728
rich daddy poor daddy,6,0.7208333333333333,0.7041666666666666,0.6875,0.7208333333333332,0.65
milk and honey by rupi kaur,11,0.7840909090909091,0.6636363636363636,0.6022727272727273,0.7568181818181817,0.6977272727272728
pelajaran,46,0.7668478260869563,0.6684782608695653,0.6,0.6902173913043478,0.7076086956521739
before i fall,8,0.85625,0.603125,0.5249999999999999,0.828125,0.8218749999999999
the compound effect,13,0.8038461538461538,0.7307692307692307,0.6711538461538461,0.769230769230769,0.5423076923076923
the couple next door,9,0.8416666666666666,0.6361111111111111,0.6249999999999999,0.8083333333333332,0.6972222222222222
demon copperfield,7,0.8464285714285714,0.6642857142857143,0.7,0.7678571428571429,0.6214285714285716
aristotle and dante,54,0.8180555555555555,0.5833333333333334,0.5486111111111112,0.7388888888888887,0.7351851851851853
on earth we are briefly gorgeous ,8,0.9125,0.65,0.653125,0.771875,0.7124999999999999
cat in the hat ,6,0.6375,0.5750000000000001,0.7000000000000001,0.6833333333333332,0.6916666666666665
maaf tuhan aku hampir menyerah,6,0.8458333333333332,0.7208333333333333,0.6,0.8166666666666665,0.7166666666666668
the epic of gilgamesh,7,0.7928571428571428,0.5821428571428572,0.4928571428571429,0.7535714285714284,0.725
the art of letting god,7,0.6964285714285713,0.6892857142857142,0.6321428571428571,0.7285714285714285,0.5071428571428571
superman,13,0.7596153846153845,0.7134615384615385,0.6615384615384615,0.7346153846153846,0.5288461538461539
the sword of kaigen,6,0.8333333333333331,0.6583333333333333,0.6625000000000001,0.6874999999999999,0.5750000000000001
fault in our stars ,42,0.7386904761904762,0.638095238095238,0.6458333333333334,0.7666666666666666,0.7101190476190475
tomorrow and tomorrow and tomorrow by gabrielle zevin,4,0.95,0.4625000000000001,0.49374999999999997,0.73125,0.85
harry potter and the deathly hallows ,7,0.6857142857142858,0.6071428571428571,0.5892857142857142,0.7785714285714285,0.625
the house across the lake,13,0.7057692307692307,0.6499999999999999,0.6461538461538461,0.6365384615384616,0.6692307692307692
mother of learning,7,0.8857142857142858,0.5571428571428572,0.4392857142857142,0.6892857142857142,0.6071428571428571
 mistakes of my life,14,0.7553571428571428,0.7178571428571427,0.6875000000000001,0.7464285714285713,0.625
no favorites,8,0.8781249999999999,0.7250000000000001,0.540625,0.7749999999999999,0.5531250000000001
no longer human osamu dazai,5,0.885,0.5650000000000001,0.425,0.7300000000000001,0.8299999999999998
lockwood and co,13,0.8442307692307692,0.6307692307692307,0.5403846153846155,0.7269230769230769,0.698076923076923
youd be home by now,3,0.75,0.7333333333333334,0.7166666666666668,0.7083333333333334,0.7666666666666666
death is the only ending for the villainess,8,0.828125,0.61875,0.646875,0.815625,0.671875
a game of thrones ,8,0.853125,0.571875,0.50625,0.634375,0.671875
fountainhead,20,0.8537499999999998,0.6349999999999999,0.61625,0.6312500000000001,0.6300000000000001
morning star,8,0.809375,0.690625,0.6875,0.75625,0.54375
diary of a wimpy kid cabin fever,5,0.6599999999999999,0.6749999999999999,0.55,0.665,0.6900000000000001
yellowface ,7,0.8357142857142856,0.6607142857142857,0.4928571428571428,0.6785714285714286,0.7464285714285716
alone,191,0.8039267015706807,0.6863874345549738,0.6507853403141362,0.763219895287958,0.6232984293193717
haunting of hill house,23,0.8826086956521738,0.6152173913043478,0.5913043478260868,0.7445652173913043,0.7108695652173912
all this time,6,0.7875,0.6291666666666668,0.7250000000000001,0.7416666666666667,0.7083333333333334
phantom of the opera,21,0.8678571428571429,0.5702380952380952,0.5166666666666666,0.6952380952380952,0.7345238095238095
raisin in the sun,19,0.7355263157894737,0.5894736842105263,0.625,0.6921052631578949,0.6881578947368421
business ,147,0.7663265306122449,0.685374149659864,0.6785714285714286,0.722278911564626,0.594047619047619
không,79,0.725,0.585759493670886,0.6151898734177215,0.7158227848101266,0.7357594936708861
humankind,32,0.86640625,0.61875,0.60390625,0.7484375,0.64453125
the time machine,8,0.78125,0.55,0.71875,0.66875,0.58125
not even bones,6,0.8166666666666668,0.5875,0.5708333333333334,0.7374999999999999,0.7791666666666667
snow country,6,0.8624999999999999,0.6583333333333333,0.5958333333333333,0.6541666666666667,0.6416666666666666
self development,23,0.7934782608695652,0.7641304347826086,0.658695652173913,0.7336956521739131,0.592391304347826
house on the cerulean sea,12,0.7833333333333333,0.6833333333333332,0.65,0.7729166666666667,0.7166666666666665
idr,17,0.7338235294117645,0.601470588235294,0.55,0.6485294117647059,0.6838235294117647
the paper palace,7,0.6678571428571428,0.7249999999999999,0.6142857142857142,0.6964285714285714,0.6607142857142857
one piece volume ,6,0.6625,0.5541666666666667,0.5375,0.7541666666666665,0.7541666666666668
tell me lies,8,0.8218749999999999,0.6875,0.70625,0.83125,0.7593749999999999
sandman,15,0.85,0.565,0.49166666666666664,0.69,0.7449999999999999
the alchemyst,7,0.7178571428571429,0.5285714285714286,0.5000000000000001,0.7178571428571429,0.5857142857142856
lore,88,0.8326704545454544,0.6261363636363636,0.6232954545454544,0.7397727272727272,0.684375
dia adalah kakakku,9,0.7444444444444444,0.5972222222222223,0.5972222222222222,0.6388888888888888,0.7694444444444444
alas de sangre ,6,0.7625000000000001,0.6874999999999999,0.5583333333333332,0.6166666666666667,0.7166666666666667
chain gang all stars,6,0.625,0.6916666666666665,0.5166666666666667,0.6333333333333333,0.5291666666666667
the beginning after the end ,10,0.7625,0.6025,0.6249999999999999,0.6925,0.575
the last unicorn,7,0.9178571428571429,0.5571428571428572,0.5964285714285714,0.7714285714285715,0.7321428571428571
rich father poor father,5,0.75,0.69,0.7,0.845,0.5800000000000001
the boy in striped pyjamas,8,0.65625,0.625,0.684375,0.6624999999999999,0.5531250000000001
financial accounting ,10,0.8274999999999999,0.7325,0.75,0.6950000000000001,0.6449999999999999
the butterfly garden,9,0.8,0.6083333333333333,0.65,0.6916666666666667,0.6888888888888889
boulevard ,7,0.7892857142857144,0.6392857142857142,0.6035714285714285,0.7321428571428571,0.7357142857142858
keepers of the lost cities,13,0.7557692307692307,0.5115384615384616,0.6115384615384616,0.6596153846153846,0.7134615384615385
bhagvatgita,6,0.7916666666666666,0.7708333333333334,0.7374999999999999,0.7083333333333334,0.5291666666666667
investment,28,0.7633928571428571,0.7053571428571427,0.6830357142857142,0.6928571428571428,0.5383928571428571
crank,13,0.8096153846153846,0.5307692307692308,0.625,0.7596153846153846,0.7057692307692307
waybound,10,0.8324999999999999,0.5775,0.6425000000000001,0.7575000000000001,0.6300000000000001
three body,148,0.8579391891891891,0.6138513513513513,0.587331081081081,0.695777027027027,0.6319256756756757
the setting sun by osamu dazai,4,0.775,0.49374999999999997,0.4,0.63125,0.89375
george orwell ,15,0.8283333333333334,0.7233333333333333,0.6016666666666667,0.6816666666666666,0.6383333333333334
quit,43,0.7866279069767441,0.6325581395348838,0.616279069767442,0.7633720930232557,0.6372093023255815
the housemaid by freida mcfadden,6,0.7791666666666667,0.7541666666666665,0.6833333333333332,0.8458333333333332,0.5791666666666667
power by robert greene,19,0.8644736842105262,0.7052631578947368,0.6539473684210527,0.7157894736842104,0.45921052631578946
the compound effect ,6,0.8291666666666666,0.7041666666666666,0.7458333333333332,0.7833333333333333,0.5458333333333334
solitaire by alice oseman,6,0.8416666666666667,0.5291666666666667,0.5416666666666666,0.7625000000000001,0.8041666666666667
principle,106,0.8193396226415093,0.7254716981132076,0.6749999999999998,0.6882075471698114,0.5386792452830189
four winds,20,0.8012499999999999,0.7025,0.6912499999999999,0.76875,0.5712499999999999
heart bones by colleen hoover,8,0.6,0.7437499999999999,0.703125,0.809375,0.6875
communist manifesto,18,0.8944444444444445,0.5555555555555556,0.5777777777777778,0.661111111111111,0.7013888888888888
battlefield of the mind,7,0.7999999999999999,0.6035714285714285,0.6892857142857142,0.8857142857142856,0.5857142857142857
harry potter series ,9,0.8138888888888888,0.6694444444444445,0.6222222222222222,0.7611111111111111,0.6944444444444443
the queens gambit,2,0.8125,0.5875000000000001,0.625,0.5249999999999999,0.475
lucid dream,14,0.8142857142857142,0.6517857142857143,0.65,0.7303571428571428,0.732142857142857
ifk,6,0.8250000000000001,0.6708333333333334,0.7374999999999999,0.7124999999999999,0.6833333333333332
tsitp,7,0.6535714285714286,0.6321428571428571,0.6857142857142857,0.65,0.7499999999999999
duma key,10,0.8774999999999998,0.6125,0.6174999999999999,0.85,0.7
the viscount who loved me,9,0.8194444444444444,0.6416666666666665,0.5833333333333334,0.7611111111111111,0.6166666666666667
balarama,6,0.6999999999999998,0.6625,0.6916666666666668,0.6875,0.6625
utopia,16,0.8171875,0.6156250000000001,0.565625,0.703125,0.6921875000000001
before i let go,10,0.8324999999999999,0.6174999999999999,0.6074999999999999,0.69,0.6775
final offer,9,0.713888888888889,0.6416666666666666,0.6361111111111111,0.7388888888888889,0.7388888888888889
home body,16,0.8296875,0.6359375,0.56875,0.7687499999999999,0.759375
the dawn of everything,9,0.9611111111111111,0.625,0.6222222222222222,0.75,0.6388888888888888
tom gates ,7,0.7071428571428572,0.5464285714285715,0.6678571428571428,0.7678571428571427,0.7464285714285713
murderbot diaries,13,0.8538461538461538,0.5961538461538461,0.475,0.7288461538461538,0.6788461538461538
never let me go ,11,0.8931818181818181,0.5499999999999999,0.6977272727272726,0.7295454545454544,0.6795454545454546
the truth about the harry quebert affair,8,0.825,0.571875,0.590625,0.715625,0.765625
the distance between us,12,0.7604166666666666,0.5833333333333334,0.6208333333333333,0.7104166666666666,0.7000000000000001
xyz,6,0.7333333333333333,0.8125,0.6749999999999999,0.7333333333333333,0.6124999999999999
the graham effect,11,0.7636363636363637,0.6749999999999999,0.5681818181818182,0.825,0.734090909090909
mamba mentality ,8,0.5687499999999999,0.7531249999999999,0.715625,0.740625,0.55625
the hunt for red october,9,0.7444444444444445,0.6805555555555556,0.6027777777777779,0.7444444444444445,0.6027777777777777
beneath a scarlet sky,8,0.796875,0.640625,0.725,0.7281249999999999,0.6125
turtles all the way down ,8,0.8156249999999999,0.60625,0.5875,0.765625,0.703125
the great divorce,12,0.8416666666666667,0.6854166666666667,0.5833333333333334,0.7666666666666666,0.6125
